task_id,footnote_index,page_number,markdown_line,text,raw,imported_at
f4dead73-e0de-42b4-b1b7-d8cf217214ee,23,,2164,"8、报告期内，公司股票期权激励对象自主行权且完成登记增加的股本共 50,101,433 股。","{""line"": 2164, ""text"": ""8、报告期内，公司股票期权激励对象自主行权且完成登记增加的股本共 50,101,433 股。"", ""source"": ""markdown_line"", ""pdf_page_number"": 115, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:36.772944+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,24,,2166,"9、报告期共减少高管锁定股 1,578,405 股。","{""line"": 2166, ""text"": ""9、报告期共减少高管锁定股 1,578,405 股。"", ""source"": ""markdown_line"", ""pdf_page_number"": 115, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:36.772944+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,1,,762,4、现金流,"{""line"": 762, ""text"": ""4、现金流"", ""source"": ""markdown_line"", ""pdf_page_number"": 53, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:36.772944+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,2,,772,1、投资活动产生的现金流量净额同比增加 128.83%，主要系收回投资收到的现金增加所致；,"{""line"": 772, ""text"": ""1、投资活动产生的现金流量净额同比增加 128.83%，主要系收回投资收到的现金增加所致；"", ""source"": ""markdown_line"", ""pdf_page_number"": 54, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:36.772944+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,3,,773,2、筹资活动产生的现金流量净额同比减少 386.18%，主要系偿还债务支付的现金增加所致；,"{""line"": 773, ""text"": ""2、筹资活动产生的现金流量净额同比减少 386.18%，主要系偿还债务支付的现金增加所致；"", ""source"": ""markdown_line"", ""pdf_page_number"": 54, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:36.772944+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,4,,774,3、现金及现金等价物净增加额同比增加 380.80%，主要系投资活动产生的现金流量净额增加所致。,"{""line"": 774, ""text"": ""3、现金及现金等价物净增加额同比增加 380.80%，主要系投资活动产生的现金流量净额增加所致。"", ""source"": ""markdown_line"", ""pdf_page_number"": 54, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:36.772944+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,86,,,可辨认资产、负债公允价值的确定方法:,"{""line"": null, ""text"": ""可辨认资产、负债公允价值的确定方法:"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 170, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,90,,,关联租赁情况说明,"{""line"": null, ""text"": ""关联租赁情况说明"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 180, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,49,,4223,5、持续的第三层次公允价值计量项目，期初与期末账面价值间的调节信息及不可观察参数敏感性分析,"{""line"": 4223, ""text"": ""5、持续的第三层次公允价值计量项目，期初与期末账面价值间的调节信息及不可观察参数敏感性分析"", ""source"": ""markdown_line"", ""pdf_page_number"": 178, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,48,,3056,5）本期实际核销的应收股利情况,"{""line"": 3056, ""text"": ""5）本期实际核销的应收股利情况"", ""source"": ""markdown_line"", ""pdf_page_number"": 138, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,47,,3055,4）本期计提、收回或转回的坏账准备的情况,"{""line"": 3055, ""text"": ""4）本期计提、收回或转回的坏账准备的情况"", ""source"": ""markdown_line"", ""pdf_page_number"": 138, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,46,,3049,2）重要的账龄超过1年的应收股利,"{""line"": 3049, ""text"": ""2）重要的账龄超过1年的应收股利"", ""source"": ""markdown_line"", ""pdf_page_number"": 138, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,45,,3048,1）应收股利分类,"{""line"": 3048, ""text"": ""1）应收股利分类"", ""source"": ""markdown_line"", ""pdf_page_number"": 138, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,43,,3043,4） 本期计提、收回或转回的坏账准备的情况,"{""line"": 3043, ""text"": ""4） 本期计提、收回或转回的坏账准备的情况"", ""source"": ""markdown_line"", ""pdf_page_number"": 138, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,42,,3039,3）按坏账计提方法分类披露,"{""line"": 3039, ""text"": ""3）按坏账计提方法分类披露"", ""source"": ""markdown_line"", ""pdf_page_number"": 138, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,41,,3038,2）重要逾期利息,"{""line"": 3038, ""text"": ""2）重要逾期利息"", ""source"": ""markdown_line"", ""pdf_page_number"": 138, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,40,,3037,1） 应收利息分类,"{""line"": 3037, ""text"": ""1） 应收利息分类"", ""source"": ""markdown_line"", ""pdf_page_number"": 138, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,39,,1295,1、本期新纳入合并范围的控股子公司,"{""line"": 1295, ""text"": ""1、本期新纳入合并范围的控股子公司"", ""source"": ""markdown_line"", ""pdf_page_number"": 65, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,38,,1162,3.加强内部控制培训及学习。公司及时组织董事、高级管理人员参加监管合规学习，提高管理层的公司治理水平。有针对性地开展面向中层管理人员、普通员工的合规培训，以提高风险防范意识，强化合规经营意识，确保内部控制制度得到有效执行，切实提升公司规范运作水平，促进公司健康可持续发展。,"{""line"": 1162, ""text"": ""3.加强内部控制培训及学习。公司及时组织董事、高级管理人员参加监管合规学习，提高管理层的公司治理水平。有针对性地开展面向中层管理人员、普通员工的合规培训，以提高风险防范意识，强化合规经营意识，确保内部控制制度得到有效执行，切实提升公司规范运作水平，促进公司健康可持续发展。"", ""source"": ""markdown_line"", ""pdf_page_number"": 54, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,37,,1161,2. 强化董事会及关键岗位的内控意识和责任，充分认识内控在改善企业管理、增强风险防控、帮助企业高质量发展中的重要性，明确具体责任人，发挥表率作用。,"{""line"": 1161, ""text"": ""2. 强化董事会及关键岗位的内控意识和责任，充分认识内控在改善企业管理、增强风险防控、帮助企业高质量发展中的重要性，明确具体责任人，发挥表率作用。"", ""source"": ""markdown_line"", ""pdf_page_number"": 54, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,36,,1160,1.进一步完善内控制度建设，强化内部审计监督。梳理完善董事会审计委员会及内部审计部门的职能职责，强化在董事会领导下行使监督权，加强内审部门对公司内部控制制度执行情况的监督力度，提高内部审计工作的深度和广度。一方面，加强内审部门对公司内部控制制度执行情况的监督力度，提高内部审计工作的深度和广度；另一方面，为防止资金占用情况的发生，内审部门将密切关注公司大额资金往来的情况，对相关业务部门大额资金使用进行动态跟踪，发现疑似关联方资金往来事项及,"{""line"": 1160, ""text"": ""1.进一步完善内控制度建设，强化内部审计监督。梳理完善董事会审计委员会及内部审计部门的职能职责，强化在董事会领导下行使监督权，加强内审部门对公司内部控制制度执行情况的监督力度，提高内部审计工作的深度和广度。一方面，加强内审部门对公司内部控制制度执行情况的监督力度，提高内部审计工作的深度和广度；另一方面，为防止资金占用情况的发生，内审部门将密切关注公司大额资金往来的情况，对相关业务部门大额资金使用进行动态跟踪，发现疑似关联方资金往来事项及"", ""source"": ""markdown_line"", ""pdf_page_number"": 54, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,35,,901,1、基本情况,"{""line"": 901, ""text"": ""1、基本情况"", ""source"": ""markdown_line"", ""pdf_page_number"": 41, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,34,,720,"7、武汉光库系公司全资子公司，主要从事光学组件制造及子系统解决方案。武汉光库于 2025 年 7 月 31 日纳入公司合并报表范围，2025年8-12月营业收入 9,826.70万元，净利润为 500.05万元。","{""line"": 720, ""text"": ""7、武汉光库系公司全资子公司，主要从事光学组件制造及子系统解决方案。武汉光库于 2025 年 7 月 31 日纳入公司合并报表范围，2025年8-12月营业收入 9,826.70万元，净利润为 500.05万元。"", ""source"": ""markdown_line"", ""pdf_page_number"": 34, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,33,,719,"6、拜安实业系公司控股子公司，主要从事光电科技、计算机、通讯设备领域内的技术开发、技术咨询、技术服务、技术转让，计算机、软件及辅助设备（除计算机信息系统安全专用产品）、光电产品的销售，商务咨询（除经纪），设计、制作各类广告，通信建设工程施工（凭许可资质经营），建筑装饰设计，从事货物及技术的进出口业务，电子产品的加工，从事授权范围内的房屋租赁，企业形象策划等业务。报告期营业收入 16,097.14万元，净利润为 1,097.10万元。","{""line"": 719, ""text"": ""6、拜安实业系公司控股子公司，主要从事光电科技、计算机、通讯设备领域内的技术开发、技术咨询、技术服务、技术转让，计算机、软件及辅助设备（除计算机信息系统安全专用产品）、光电产品的销售，商务咨询（除经纪），设计、制作各类广告，通信建设工程施工（凭许可资质经营），建筑装饰设计，从事货物及技术的进出口业务，电子产品的加工，从事授权范围内的房屋租赁，企业形象策划等业务。报告期营业收入 16,097.14万元，净利润为 1,097.10万元。"", ""source"": ""markdown_line"", ""pdf_page_number"": 34, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,32,,718,"5、泰国光库系公司全资子公司，主要从事激光光源模块、光纤器件、光电子器件、光收发模块、光源模块、光通信设备、光学仪器的设计、研发、生产、销售、维修等业务。报告期营业收入 141.66万元，净利润为-1,397.07万元。","{""line"": 718, ""text"": ""5、泰国光库系公司全资子公司，主要从事激光光源模块、光纤器件、光电子器件、光收发模块、光源模块、光通信设备、光学仪器的设计、研发、生产、销售、维修等业务。报告期营业收入 141.66万元，净利润为-1,397.07万元。"", ""source"": ""markdown_line"", ""pdf_page_number"": 34, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,31,,717,"4、米兰光库系公司全资子公司，主要从事与光通讯相关的器件、模块和子系统的技术开发、生产和营销，主要产品为铌酸锂高速调制器芯片及器件，报告期营业收入 4,173.93 万元，净利润为-4,609.76 万元；","{""line"": 717, ""text"": ""4、米兰光库系公司全资子公司，主要从事与光通讯相关的器件、模块和子系统的技术开发、生产和营销，主要产品为铌酸锂高速调制器芯片及器件，报告期营业收入 4,173.93 万元，净利润为-4,609.76 万元；"", ""source"": ""markdown_line"", ""pdf_page_number"": 34, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,30,,716,"3、加华微捷系公司全资子公司，主要从事研发、生产、销售高端光纤连接产品和微光学连接产品，报告期营业收入 33,012.10 万元，实现净利润 2,525.95 万元；","{""line"": 716, ""text"": ""3、加华微捷系公司全资子公司，主要从事研发、生产、销售高端光纤连接产品和微光学连接产品，报告期营业收入 33,012.10 万元，实现净利润 2,525.95 万元；"", ""source"": ""markdown_line"", ""pdf_page_number"": 34, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,29,,715,"2、光辰科技系公司全资子公司，主要从事研发、生产、销售自产的激光器、光电设备软硬件等，报告期营业收入2,781.10 万元，实现净利润 971.80 万元；","{""line"": 715, ""text"": ""2、光辰科技系公司全资子公司，主要从事研发、生产、销售自产的激光器、光电设备软硬件等，报告期营业收入2,781.10 万元，实现净利润 971.80 万元；"", ""source"": ""markdown_line"", ""pdf_page_number"": 34, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,28,,714,"1、香港光库系公司全资子公司，主要从事光电器件的制造及贸易，报告期营业收入 58,172.12 万元，实现净利润1,350.62 万元；","{""line"": 714, ""text"": ""1、香港光库系公司全资子公司，主要从事光电器件的制造及贸易，报告期营业收入 58,172.12 万元，实现净利润1,350.62 万元；"", ""source"": ""markdown_line"", ""pdf_page_number"": 34, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,27,,506,1、本期新纳入合并范围的控股子公司,"{""line"": 506, ""text"": ""1、本期新纳入合并范围的控股子公司"", ""source"": ""markdown_line"", ""pdf_page_number"": 22, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,26,,486,4、报告期内其他器件生产量、销售量分别较上年增长 419.64%、356.85%，主要是光纤器件相关应用领域不断发展，公司订单增加，产销量增长所致。本报告期末其他器件库存量较上年增长 587.18%，主要是客户其他器件订单需求增加，年末销售库存备货相应增加所致。,"{""line"": 486, ""text"": ""4、报告期内其他器件生产量、销售量分别较上年增长 419.64%、356.85%，主要是光纤器件相关应用领域不断发展，公司订单增加，产销量增长所致。本报告期末其他器件库存量较上年增长 587.18%，主要是客户其他器件订单需求增加，年末销售库存备货相应增加所致。"", ""source"": ""markdown_line"", ""pdf_page_number"": 22, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,25,,485,3、报告期内激光雷达光源模块及器件生产量、销售量分别较上年下降 66.11% 、54.83%，主要是公司本报告期订单减少所致。本报告期末激光雷达光源模块及器件库存量较上年下降 42.60%，本报告期订单减少，期末库存相应减少所致。,"{""line"": 485, ""text"": ""3、报告期内激光雷达光源模块及器件生产量、销售量分别较上年下降 66.11% 、54.83%，主要是公司本报告期订单减少所致。本报告期末激光雷达光源模块及器件库存量较上年下降 42.60%，本报告期订单减少，期末库存相应减少所致。"", ""source"": ""markdown_line"", ""pdf_page_number"": 22, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,24,,484,2、报告期内光通讯器件生产量、销售量分别较上年增长 33.50%、30.40%，主要是数据中心需求激增，公司通过技术创新、推出新产品、积极拓展国内外市场，光通讯器件订单相应增加所致。本报告期末光通讯器件库存量较上年增长99.49%，主要是客户订单需求增加，年末销售库存备货相应增加所致。,"{""line"": 484, ""text"": ""2、报告期内光通讯器件生产量、销售量分别较上年增长 33.50%、30.40%，主要是数据中心需求激增，公司通过技术创新、推出新产品、积极拓展国内外市场，光通讯器件订单相应增加所致。本报告期末光通讯器件库存量较上年增长99.49%，主要是客户订单需求增加，年末销售库存备货相应增加所致。"", ""source"": ""markdown_line"", ""pdf_page_number"": 22, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,23,,483,1、报告期内光纤激光器件生产量、销售量分别较上年增长 47.53%、43.04%，主要是公司通过技术创新、推出新产品、积极拓展国内外市场，光纤激光器件订单增加，产销量增长所致。本报告期末光纤激光器件库存量较上年增长48.31%，主要是客户订单需求增加，年末销售库存备货相应增加所致。,"{""line"": 483, ""text"": ""1、报告期内光纤激光器件生产量、销售量分别较上年增长 47.53%、43.04%，主要是公司通过技术创新、推出新产品、积极拓展国内外市场，光纤激光器件订单增加，产销量增长所致。本报告期末光纤激光器件库存量较上年增长48.31%，主要是客户订单需求增加，年末销售库存备货相应增加所致。"", ""source"": ""markdown_line"", ""pdf_page_number"": 22, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,44,,3044,5） 本期实际核销的应收利息情况,"{""line"": 3044, ""text"": ""5） 本期实际核销的应收利息情况"", ""source"": ""markdown_line"", ""pdf_page_number"": 138, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,22,,430,3)车规级脉冲种子源,"{""line"": 430, ""text"": ""3)车规级脉冲种子源"", ""source"": ""markdown_line"", ""pdf_page_number"": 20, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,21,,429,2)车规级无源器件（隔离器，组合器件，准直器）,"{""line"": 429, ""text"": ""2)车规级无源器件（隔离器，组合器件，准直器）"", ""source"": ""markdown_line"", ""pdf_page_number"": 20, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,20,,428,1)车规级有源合束器,"{""line"": 428, ""text"": ""1)车规级有源合束器"", ""source"": ""markdown_line"", ""pdf_page_number"": 20, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,19,,414,9)VOA Array 模块,"{""line"": 414, ""text"": ""9)VOA Array 模块"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,18,,413,8)量子载体光引擎光纤阵列,"{""line"": 413, ""text"": ""8)量子载体光引擎光纤阵列"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,17,,412,7)CPO 应用 Detachable 可插拔光连接器,"{""line"": 412, ""text"": ""7)CPO 应用 Detachable 可插拔光连接器"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,16,,411,6)数能环形器（3-Port Circulator、4-Port Circulator、5-Port Circulator）,"{""line"": 411, ""text"": ""6)数能环形器（3-Port Circulator、4-Port Circulator、5-Port Circulator）"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,15,,410,5)1.6T高速网络光环形器,"{""line"": 410, ""text"": ""5)1.6T高速网络光环形器"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,14,,409,4)海底光网络用高可靠性光开关,"{""line"": 409, ""text"": ""4)海底光网络用高可靠性光开关"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,13,,408,3)800G硅光集成化在线隔离器,"{""line"": 408, ""text"": ""3)800G硅光集成化在线隔离器"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,12,,407,2)CPO应用波分复用模组,"{""line"": 407, ""text"": ""2)CPO应用波分复用模组"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,11,,406,1)全光交换机应用两维多通道光纤阵列,"{""line"": 406, ""text"": ""1)全光交换机应用两维多通道光纤阵列"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,10,,402,5)10kHz光纤光栅解调仪,"{""line"": 402, ""text"": ""5)10kHz光纤光栅解调仪"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,9,,401,4)60kW LOE/Q+接口输出头,"{""line"": 401, ""text"": ""4)60kW LOE/Q+接口输出头"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,50,,4224,6、持续的公允价值计量项目，本期内发生各层级之间转换的，转换的原因及确定转换时点的政策,"{""line"": 4224, ""text"": ""6、持续的公允价值计量项目，本期内发生各层级之间转换的，转换的原因及确定转换时点的政策"", ""source"": ""markdown_line"", ""pdf_page_number"": 178, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,8,,400,3)3kW低成本输出头,"{""line"": 400, ""text"": ""3)3kW低成本输出头"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,7,,399,2)iBeam 60W 紧凑型双极隔离器,"{""line"": 399, ""text"": ""2)iBeam 60W 紧凑型双极隔离器"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,6,,398,1)1000W无热透镜效应准直输出隔离器,"{""line"": 398, ""text"": ""1)1000W无热透镜效应准直输出隔离器"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,5,,77,5、其他备查文件。,"{""line"": 77, ""text"": ""5、其他备查文件。"", ""source"": ""markdown_line"", ""pdf_page_number"": 6, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,4,,76,4、报告期内在中国证监会指定网站上公开披露过的所有文件的正本及公告原稿；,"{""line"": 76, ""text"": ""4、报告期内在中国证监会指定网站上公开披露过的所有文件的正本及公告原稿；"", ""source"": ""markdown_line"", ""pdf_page_number"": 6, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,3,,75,3、载有会计师事务所盖章、注册会计师签名并盖章的审计报告原件；,"{""line"": 75, ""text"": ""3、载有会计师事务所盖章、注册会计师签名并盖章的审计报告原件；"", ""source"": ""markdown_line"", ""pdf_page_number"": 6, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,2,,74,2、载有公司法定代表人、主管会计工作负责人、会计机构负责人签名并盖章的财务报告报表；,"{""line"": 74, ""text"": ""2、载有公司法定代表人、主管会计工作负责人、会计机构负责人签名并盖章的财务报告报表；"", ""source"": ""markdown_line"", ""pdf_page_number"": 6, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,1,,73,1、载有公司法定代表人签名的 2025年年度报告全文的原件；,"{""line"": 73, ""text"": ""1、载有公司法定代表人签名的 2025年年度报告全文的原件；"", ""source"": ""markdown_line"", ""pdf_page_number"": 6, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:51:38.634879+00
